title,artist,query,spotify_id
For Real,Lil Uzi Vert,artist:lil track:for real,3tcoEYOZUHKB3RKNByIN13
UnFazed,Lil Uzi Vert Featuring The Weeknd,artist:lil track:unfazed,5O8x1YlmLQopQHErxtDfi9
No Sleep Leak,Lil Uzi Vert,artist:lil track:no sleep leak,0QV16pno66L6K3fn4W13b7
Depression & Obsession,XXXTentacion,artist:xxxtentacion track:depression & obsession,2H3wWrnO758y0fPH7Ilerg
Save Me,XXXTentacion,artist:xxxtentacion track:save me,2UwbhMie1EAYuTZ0QXeMwl
Carry On,XXXTentacion,artist:xxxtentacion track:carry on,2yZax79pOrYuyIFVW2cZY2
Down,Fifth Harmony Featuring Gucci Mane,artist:fifth track:down,0XQHz5C8PknyrEhyrKxVKa
Now Or Never,Halsey,artist:halsey track:now or never,7i2DJ88J7jQ8K7zqFX2fW8
Everyday We Lit,YFN Lucci Featuring PnB Rock,artist:yfn track:everyday we lit,4PzovBqgnSHKd8opsP7IVM
Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,artist:a track:drowning,1f5cbQtDrykjarZVrShaDI
Castle On The Hill,Ed Sheeran,artist:ed track:castle on the hill,6PCUP3dWmTjcTtXY02oFdT
You Look Good,Lady Antebellum,artist:lady track:you look good,1dFLowBW25EaL2OC7eKEa2
2U,David Guetta Featuring Justin Bieber,artist:david track:2u,762UXiwEHYY97VL45sAUPR
Younger Now,Miley Cyrus,artist:miley track:younger now,2fGxYYMQbVqgIdaqfz2OwA
Its Every Night Sis,RiceGum Featuring Alissa Violet,artist:ricegum track:its every night sis,15Uxmx6D6hW0gY5kc7bpqU
Honest,The Chainsmokers,artist:  track:honest,1Kqle34MnEAQ6xZbYWFHmS
Flatliner,Cole Swindell,artist:cole track:flatliner,0WyFpxYlBCgH1gMXd26OOr
Perplexing Pegasus,Rae Sremmurd,artist:rae track:perplexing pegasus,2nYwV62UABTH0NanrwVIdQ
For Her,Chris Lane,artist:chris track:for her,6VB64hpnpRNqukYsIX76uo
Patty Cake,Kodak Black,artist:kodak track:patty cake,0bXFIF7iL17TYLyx8JHziM
4 AM,2 Chainz Featuring Travis Scott,artist:2 track:4 am,1nX9KhK3Fff27SnrIor2Yb
Untouchable,YoungBoy Never Broke Again,artist:youngboy track:untouchable,4MofYf0f4ijlVV6elUW5S3
Privacy,Chris Brown,artist:chris track:privacy,2Vf2Pflg5rTWSvSCK4qq4A
Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",artist:major track:know no better,6BKeNWeUqxmvQ09Gxd3ZGX
In Case You Didn't Know,Brett Young,artist:brett track:in case you didn't know,10M2Ex445zw585Ducldzkw
Slippery,Migos Featuring Gucci Mane,artist:migos track:slippery,6p8NuHm8uCGnn2Dtbtf7zE
Craving You,Thomas Rhett Featuring Maren Morris,artist:thomas track:craving you,2d48mamATjby7wgPjdrSOQ
Malibu,Miley Cyrus,artist:miley track:malibu,2habSXqcJGExM6JJyskY7O
Bad Liar,Selena Gomez,artist:selena track:bad liar,2fZQIJew3nkNe99s2PKzul
First Day Out,Tee Grizzley,artist:tee track:first day out,3muBQDekYAg7jm6hDu6R0Z
Something New,Wiz Khalifa Featuring Ty Dolla $ign,artist:wiz track:something new,33z5crv3IO5U2BOi8xod92
It's Goin' Down,Descendants 2 Cast,artist:descendants track:it's goin' down,
El Amante,Nicky Jam,artist:nicky track:el amante,3umS4y3uQDkqekNjVpiRUs
Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,artist:playboi track:wokeuplikethis,59J5nzL1KniFHnU120dQzt
Issues,Julia Michaels,artist:julia track:issues,7vu0JkJh0ldukEYbTVcqd0
OMG,Camila Cabello Featuring Quavo,artist:camila track:omg,4xBjsLUSjcx2h7PcRikpQp
What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",artist:china track:what's my name,53xAT6jud1w0NqlBjSW4VB
You Da Baddest,Future Featuring Nicki Minaj,artist:future track:you da baddest,4AFgK4wP1iD5i8BYaLr9Vf
Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",artist:sofia track:chillin' like a villain,1rM0CnyUiiw6A9CHJRXjZA
Rolex,Ayo & Teo,artist:ayo track:rolex,0pSBuHjILhNEo55xK1zrRt
Passionfruit,Drake,artist:drake track:passionfruit,5mCPDVBb16L4XQwDdbRUpz
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,artist:jason track:swalla,6kex4EBAj0WHXDKZMEJaaF
Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",artist:enrique track:subeme la radio,7nKBxz47S9SD79N086fuhn
"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,"artist:florida track:god, your mama, and me",4VFE6ZNqa8jHAmbYICoAFg
Heavy,Linkin Park Featuring Kiiara,artist:linkin track:heavy,104buTcnP2AsxqB7U1FIZ4
Learn To Let Go,Kesha,artist:kesha track:learn to let go,1g1TeDflB6atAy7HKwrzXu
Signs,Drake,artist:drake track:signs,6Na5uKk5SsqZimk0hAWo8y
Numb,Linkin Park,artist:linkin track:numb,2nLtzopw4rPReszdYBJU6h
In The End,Linkin Park,artist:linkin track:in the end,60a0Rd6pjrkxjPbaKzXjfq
Closer,The Chainsmokers Featuring Halsey,artist:  track:closer,33QY1Mmi6MLWZkkgZoa2vW
The Fighter,Keith Urban Featuring Carrie Underwood,artist:keith track:the fighter,5OUSPcqhYTOzpbXzoEvKim
Issues,Meek Mill,artist:meek track:issues,1GOuHB20lqVyxv3GdxovPY
Wins & Losses,Meek Mill,artist:meek track:wins & losses,2sBHQfX9QxJwGcdutAj6Pj
1942 Flows,Meek Mill,artist:meek track:1942 flows,7sLDnUauivS2vN6Z9EfUJT
Yours If You Want It,Rascal Flatts,artist:rascal track:yours if you want it,4D4xJ4LyDXBWIf9thFSMAJ
Imitadora,Romeo Santos,artist:romeo track:imitadora,6r46lnXFbE9fr2d3KNaGbe
The Story Of O.J.,JAY-Z,artist:jay-z track:the story of o.j.,
We Ball,Meek Mill Featuring Young Thug,artist:meek track:we ball,4iDtAYDLJWM2TrTERKPvFq
F**k That Check Up,Meek Mill Featuring Lil Uzi Vert,artist:meek track:fk that check up,
Heavy Heart,Meek Mill,artist:meek track:heavy heart,1CGP5ioAXECjvTJdMTvX0O
Bad And Boujee,Migos Featuring Lil Uzi Vert,artist:migos track:bad and boujee,4Km5HrUvYTaSUfiSGPJeQR
iSpy,KYLE Featuring Lil Yachty,artist:kyle track:ispy,2EEeOnHehOozLq4aS0n6SL
24K Magic,Bruno Mars,artist:bruno track:24k magic,6b8Be6ljOzmkOmFslEb23P
4:44,JAY-Z,artist:jay-z track:4:44,
Crying In The Club,Camila Cabello,artist:camila track:crying in the club,1SJtlNRJDeYHioymcvsqev
A Lie,French Montana Featuring The Weeknd & Max B,artist:french track:a lie,1vVNlXi8gf8tZ7OhnEs4VE
Every Time I Hear That Song,Blake Shelton,artist:blake track:every time i hear that song,0c4ICGb0jvszKj3KPR59JU
Jerika,Jake Paul & Erika Costell Featuring Uncle Kade,artist:jake track:jerika,2eniWYYid1tEDZZEai3xZr
The Cure,Lady Gaga,artist:lady track:the cure,34oB5r0lcN3fYWCs2uA1k5
Weak,AJR,artist:ajr track:weak,45iMRHmfLZu3yjdZ8P5e3t
Woman,Kesha Featuring The Dap-Kings Horns,artist:kesha track:woman,1kJtfldK9F7XmsSiSNlbth
Rollin,Calvin Harris Featuring Future & Khalid,artist:calvin track:rollin,3FDrI0FLKzrYQiWxPhqV2W
Element.,Kendrick Lamar,artist:kendrick track:element.,1EaKU4dMbesXXd3BrLCtYG
Slide,Calvin Harris Featuring Frank Ocean & Migos,artist:calvin track:slide,6gpcs5eMhJwax4mIfKDYQk
Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",artist:jay-z track:bam,
Hurricane,Luke Combs,artist:luke track:hurricane,6xHI9KjUjYT0FPtGO8Mxa1
Family Feud,JAY-Z Featuring Beyonce ,artist:jay-z track:family feud,
Kill Jay Z,JAY-Z,artist:jay-z track:kill jay z,7ALEBJ8LOQqXVJ2tqnXtoH
Smile,JAY-Z Featuring Gloria Carter,artist:jay-z track:smile,
Caught Their Eyes,JAY-Z Featuring Frank Ocean,artist:jay-z track:caught their eyes,
Moonlight,JAY-Z,artist:jay-z track:moonlight,
Marcy Me,JAY-Z,artist:jay-z track:marcy me,
Get Low,Zedd & Liam Payne,artist:zedd track:get low,2syQ0f4SAQdzvlAewPl1DJ
Famous,21 Savage,artist:21 track:famous,6g0TAJ1grweRwBMLQyiZFb
Goosebumps,Travis Scott,artist:travis track:goosebumps,6gBFPUFcJLzWGx4lenP6h2
T-Shirt,Migos,artist:migos track:t-shirt,7KOlJ92bu51cltsD9KU5I7
Tunnel Vision,Kodak Black,artist:kodak track:tunnel vision,4Q3N4Ct4zCuIHuZ65E3BD4
Sign Of The Times,Harry Styles,artist:harry track:sign of the times,5Ohxk2dO5COHF1krpoPigN
Who Dat Boy,"Tyler, The Creator ","artist:tyler, track:who dat boy",21yRtB6B8EMounImAfHRCP
Portland,Drake Featuring Quavo & Travis Scott,artist:drake track:portland,2bjwRfXMk4uRgOD9IBYl9h
Losin Control,Russ,artist:russ track:losin control,4cxMGhkinTocPSVVKWIw0d
Extra Luv,Future Featuring YG,artist:future track:extra luv,1tlBuoIRrtqFs9bE9dmli5
How Not To,Dan + Shay,artist:dan track:how not to,4n0xztUAbHPUV8G3NQvF30
Don't Quit,DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih,artist:dj track:don't quit,6LOCAhFzZiavHcLJucLuDy
To The Max,DJ Khaled Featuring Drake,artist:dj track:to the max,2of5xn0GU0TdFneR1saRLH
If I Told You,Darius Rucker,artist:darius track:if i told you,4Az17HfqonKSWNsaLgTBeK
On Everything,"DJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",artist:dj track:on everything,7lxZbmtC6SkUc2yXBgDOdO
Cold,Maroon 5 Featuring Future,artist:maroon track:cold,50QWA5PR501dIe2KkJkHRR
Good Drank,2 Chainz x Gucci Mane x Quavo,artist:2 track:good drank,39pS70eeDvyCAF3t8NAlVV
Shining,DJ Khaled Featuring Beyonce & JAY Z,artist:dj track:shining,7Fa5UNizycSms5jP3SQD3F
Scars To Your Beautiful,Alessia Cara,artist:alessia track:scars to your beautiful,0prNGof3XqfTvNDxHonvdK
Look At Me!,XXXTentacion,artist:xxxtentacion track:look at me!,7floNISpH8VF4z4459Qo18
First Day Out,Kodak Black,artist:kodak track:first day out,7AAnFzBtOlgoYceCQoLRUR
My Old Man,Zac Brown Band,artist:zac track:my old man,6OzujJBXwYPxJ7KeqflLtr
Nobody Else But You,Trey Songz,artist:trey track:nobody else but you,1HOUzEsetdIPSpAgRPhZQt
Real Hitta,Plies Featuring Kodak Black,artist:plies track:real hitta,1fnRwgZLgAYMM1dVL1oqwG
Swang,Rae Sremmurd,artist:rae track:swang,6mapJIPnQ23RTAevUoE0DL
Bon Appetit,Katy Perry Featuring Migos,artist:katy track:bon appetit,7bEpta1ypII0jz5zW993VA
Black,Dierks Bentley,artist:dierks track:black,2lFtnEmkIPm2ClN55e2chV
Hometown Girl,Josh Turner,artist:josh track:hometown girl,5C6uh95eAL0RBTSGXKQwvk
Gyalchester,Drake,artist:drake track:gyalchester,6UjfByV1lDLW0SOVQA4NAi
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,artist:clean track:rockabye,5knuzwU65gJK7IF5yJsuaW
Peek A Boo,Lil Yachty Featuring Migos,artist:lil track:peek a boo,1iTWoKAdilGEmit6xhQZje
Met Gala,Gucci Mane Featuring Offset,artist:gucci track:met gala,2XaInsPPUkZRkY4uFJ3AHK
Scared To Be Lonely,Martin Garrix & Dua Lipa,artist:martin track:scared to be lonely,3ebXMykcMXOcLeJ9xZ17XH
Human,Rag'n'Bone Man,artist:rag'n'bone track:human,58zsLZPvfflaiIbNWoA22O
Paris,The Chainsmokers,artist:  track:paris,0JCMH4fkwFf7tzhjjCR3DL
Somethin Tells Me,Bryson Tiller,artist:bryson track:somethin tells me,3Jrs7cC2OJNlNSy9VnDOMZ
Me Enamore,Shakira,artist:shakira track:me enamore,4qknM1pQz53QOyfDVTjcM9
Self-Made,Bryson Tiller,artist:bryson track:self-made,2rUwQj4SWaP2anuGDtNpYR
Don't Get Too High,Bryson Tiller,artist:bryson track:don't get too high,0OVhQZkNe7lh0fQeH96EFW
Run Me Dry,Bryson Tiller,artist:bryson track:run me dry,5GG3knKdxKWrNboRijxeKF
There For You,Martin Garrix x Troye Sivan,artist:martin track:there for you,6jA8HL9i4QGzsj6fjoxp8Y
No Longer Friends,Bryson Tiller,artist:bryson track:no longer friends,4IdAIZRVkwuQQnHpi529cn
Strangers,Halsey Featuring Lauren Jauregui,artist:halsey track:strangers,11EDhDAVDtGPoSar6ootYA
Deja Vu,Lauren Duski,artist:lauren track:deja vu,1TlbgOoC4pzCEZi9W1KhmI
Money On You,Chris Blue,artist:chris track:money on you,35ap6ekPdkGkiUkWfWhZB4
Chained To The Rhythm,Katy Perry Featuring Skip Marley,artist:katy track:chained to the rhythm,5tP2TrJDgXXxAHZwcOknOI
At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,artist:machine track:at my best,46xDHGYxW0Z2o20sOsWLAx
The Dance,Lauren Duski,artist:lauren track:the dance,1HQtmjBwA4257dxNTvG5Rt
Boy,Lee Brice,artist:lee track:boy,7A8OfzqXBHYGk61FZTHoeo
Either Way,Chris Stapleton,artist:chris track:either way,6Wo5YxkdXgwzKQZbDg2r17
Any Ol' Barstool,Jason Aldean,artist:jason track:any ol' barstool,4T5Z4mbTe7kuGqgLpaRtTh
Love On The Brain,Rihanna,artist:rihanna track:love on the brain,2aksifNn5ph8igDOkPBA02
Both,Gucci Mane Featuring Drake,artist:gucci track:both,5tFep7dXGd7vEJ668wTPux
I Feel It Coming,The Weeknd Featuring Daft Punk,artist:  track:i feel it coming,
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,artist:zayn track:i don't wanna live forever ,2y5aJvzXhHPA94U5GFAcXe
Bounce Back,Big Sean,artist:big track:bounce back,0SGkqnVQo9KPytSri1H6cF
The Weekend,Brantley Gilbert,artist:brantley track:the weekend,48tAdjG4ng2JfECa7OQujk
Prblms,6LACK,artist:6lack track:prblms,4AtZRwSR8BOTTQg5ihSggt
Yeah Boy,Kelsea Ballerini,artist:kelsea track:yeah boy,2WaOQWSv0D1tZNxyLvnGAI
Good Life,G-Eazy & Kehlani,artist:g-eazy track:good life,1Eck97uRMlprKOOJN9oO1E
Whatever It Takes,Imagine Dragons,artist:imagine track:whatever it takes,73NbHgUZ51H65Bfo2HFKUi
Cake, Flo Rida & 99 Percent,artist:flo track:cake,6t2ubAB4iSYOuIpRAOGd4t
Ghost In This House,Lauren Duski,artist:lauren track:ghost in this house,6cl1vl6OU6RLr1C56wOn21
Everybody,Logic,artist:logic track:everybody,7cGFbx7MP0H23iHZTZpqMM
The Night We Met,Lord Huron,artist:lord track:the night we met,0QZ5yyl6B6utIWkxeBDxQN
Galway Girl,Ed Sheeran,artist:ed track:galway girl,0afhq8XCExXpqazXczTSve
Moves,Big Sean,artist:big track:moves,0Fv5N0cHBsl4bzCbollCAS
Down,Marian Hill ,artist:marian track:down,5eCkuGPZNl4mISFNPgr3Dd
Can't Stop The Feeling!,Justin Timberlake,artist:justin track:can't stop the feeling!,1WkMMavIMc4JZ8cfMmxHkI
First Time,Kygo & Ellie Goulding,artist:kygo track:first time,2Gl0FzuLxflY6nPifJp5Dr
XXX.,Kendrick Lamar Featuring U2,artist:kendrick track:xxx.,4iYRa2btalAzPZoSYfROqF
Party,Chris Brown Featuring Usher & Gucci Mane,artist:chris track:party,05Z7jet4VDNVgNQWcYHnrk
Yah.,Kendrick Lamar,artist:kendrick track:yah.,4BHSjbYylfOH5WAGusDyni
Sweet Creature,Harry Styles,artist:harry track:sweet creature,5kRPPEWFJIMox5qIkQkiz5
Selfish,Future Featuring Rihanna,artist:future track:selfish,6yHkPtl6UQ7RjtJLBPzbJw
Call On Me,Starley,artist:starley track:call on me,2L6orAlH8tBhiFTumIfMyF
You're Welcome,Dwayne Johnson,artist:dwayne track:you're welcome,6U4VqEHy4n5VeiH4pQPL24
Mercy,Shawn Mendes,artist:shawn track:mercy,0AS63m1wHv9n4VVRizK6Hc
Lust For Life,Lana Del Rey Featuring The Weeknd,artist:lana track:lust for life,0mt02gJ425Xjm7c3jYkOBn
Feel.,Kendrick Lamar,artist:kendrick track:feel.,2LTlO3NuNVN70lp2ZbVswF
Pride.,Kendrick Lamar,artist:kendrick track:pride.,6IZvVAP7VPPnsGX6bvgkqg
Lust., Kendrick Lamar,artist:kendrick track:lust.,06FCvd7rrRcF3DdvWH5Isp
Still Got Time,Zayn Featuring PARTYNEXTDOOR,artist:zayn track:still got time,000xQL6tZNLJzIrtIgxqSl
Green Light,Lorde,artist:lorde track:green light,3I4QOvltiKcMu3xmnQjEct
How Far I'll Go,Auli'i Cravalho,artist:auli'i track:how far i'll go,6mb6lVLNrcUgLnEN8QnDJd
Hard Times,Paramore,artist:paramore track:hard times,0w5Bdu51Ka25Pf3hojsKHh
Fear.,Kendrick Lamar,artist:kendrick track:fear.,23luOrEVHMfoX0AhfbQuS6
No Frauds,"Nicki Minaj, Drake & Lil Wayne",artist:nicki track:no frauds,7KcGEssn7BnJdTgildK5y0
God.,Kendrick Lamar,artist:kendrick track:god.,5p3NP9mQblDsVJLdfNZJ3I
Deja Vu,J. Cole,artist:j. track:deja vu,6I6NX6tjGsxFAsIfGzY9lJ
Blood.,Kendrick Lamar,artist:kendrick track:blood.,1n4jwRVXdkK2U34nBDUKKT
Dirt On My Boots,Jon Pardi,artist:jon track:dirt on my boots,7f08qp3HROTkfrtNpiYGGo
Duckworth.,Kendrick Lamar,artist:kendrick track:duckworth.,0y9uTzK9cNKSAEHnpeRG8C
Fast,Luke Bryan,artist:luke track:fast,2gYiCTytrSRtuaHP1Nac6u
Black SpiderMan,Logic Featuring Damian Lemar Hudson,artist:logic track:black spiderman,7BKUWh5sdtdS17crohRe4L
Fake Love,Drake,artist:drake track:fake love,343YBumqHu19cGoGARUTsd
Starboy,The Weeknd Featuring Daft Punk,artist:  track:starboy,
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,artist:maroon track:don't wanna know,3PGdPUMdUg7a3Tgr5gkfKK
Play That Song,Train,artist:train track:play that song,77hjM9bMmgfTGJXv14UFmi
Free Smoke,Drake,artist:drake track:free smoke,05KOgYg8PGeJyyWBPi5ja8
Road Less Traveled,Lauren Alaina,artist:lauren track:road less traveled,4nxgA1nvXvTkmsBY0vJV57
The One,The Chainsmokers,artist:  track:the one,0WSpe3xQAW2Ev7wcdhQxMk
Draco,Future,artist:future track:draco,4GkkxswcdEt1tkSyiRzgnC
Blem,Drake,artist:drake track:blem,2XlHu0HcujBCkWMdIAvrqt
Think A Little Less,Michael Ray,artist:michael track:think a little less,4JjIIBNoho0V2gZjH4nEzR
Teenage Fever,Drake,artist:drake track:teenage fever,6n3HGiq4v35D6eFOSwqYuo
Bar At The End Of The World,Kenny Chesney,artist:kenny track:bar at the end of the world,2flWhcGYxQHhb1EeeU2dOL
How Far I'll Go,Alessia Cara,artist:alessia track:how far i'll go,5EbX5xL3O2xT8FxCpYzgUO
Million Reasons,Lady Gaga,artist:lady track:million reasons,7dZ1Odmx9jWIweQSatnRqo
Water Under The Bridge,Adele,artist:adele track:water under the bridge,4vb4mFvYsr2h6enhjJsq9Y
Bad Things,Machine Gun Kelly x Camila Cabello,artist:machine track:bad things,1KzGj3xvi9IiY05kBlkm2G
Speak To A Girl,Tim McGraw & Faith Hill,artist:tim track:speak to a girl,421ebjYqaIXEG2KloTbXlH
Tin Man,Miranda Lambert,artist:miranda track:tin man,4ckQIgBy1gVeevf7UAereE
The Heart Part 4,Kendrick Lamar,artist:kendrick track:the heart part 4,1zayuwd1YLZsYDArkruHdL
Sacrifices,Drake Featuring 2 Chainz & Young Thug,artist:drake track:sacrifices,0xl1w2q4VLojeXp4JfazPL
Conscience,Kodak Black Featuring Future,artist:kodak track:conscience,16dXg2YuFOxwDC3cTf5jde
Heatstroke,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",artist:calvin track:heatstroke,1N90cV79gbBgO0bOs74Y0t
Get It Together,Drake Featuring Jorja Smith & Black Coffee,artist:drake track:get it together,7y6c07pgjZvtHI9kuMVqk1
No Long Talk,Drake Featuring Giggs,artist:drake track:no long talk,6CfrYuD3YRDYdYvH9jNtXY
KMT,Drake Featuring Giggs,artist:drake track:kmt,2jTujnt0y344ai1rNOywgr
4422,Drake Featuring Sampha,artist:drake track:4422,2fkeWbM6iqTw7oGHTYm2lw
Jorja Interlude,Drake,artist:drake track:jorja interlude,13e6f8t7RKXuxZ0JdaaJRG
Madiba Riddim,Drake,artist:drake track:madiba riddim,76gUmNLXGQVOsGhfcshkFP
Ice Melts,Drake Featuring Young Thug,artist:drake track:ice melts,7bJ4mu7MHa3rHiNyKjOoSl
Do Not Disturb,Drake,artist:drake track:do not disturb,2KvHC9z14GSl4YpkNMX384
Glow,Drake Featuring Kanye West,artist:drake track:glow,28irpKCCK9nn9DZSik2zEx
Everyday,Ariana Grande Featuring Future,artist:ariana track:everyday,6yL2kTsdVwYnGwPkKGtMd5
Can't Have Everything,Drake,artist:drake track:can't have everything,5f5r2N4Lp9WoULWPH9zp2W
Party Monster,The Weeknd,artist:  track:party monster,0Tj5CM5ywC0iZOcnKn2nOU
Nothings Into Somethings,Drake,artist:drake track:nothings into somethings,6MbH1QiphMCPTqVEVC7UYi
Let Me Love You,DJ Snake Featuring Justin Bieber,artist:dj track:let me love you,0lYBSQXN6rCTvUZvg9S0lU
Lose You,Drake,artist:drake track:lose you,2Na0z2gfN67Rzf0vp74Wi3
Since Way Back,Drake Featuring PARTYNEXTDOOR,artist:drake track:since way back,5JUu0unA8VwhTZ9LkMWUVI
Make Me (Cry),Noah Cyrus Featuring Labrinth,artist:noah track:make me ,2BrzlUj1u1CtvaJDGIKpsP
Skepta Interlude,Drake,artist:drake track:skepta interlude,2dfqS3MRtbLZSZA1IL8xY5
Kill A Word,Eric Church Featuring Rhiannon Giddens,artist:eric track:kill a word,0ipcmHor30Y8p6hCd8QUVq
Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,artist:rick track:trap trap trap,1KZ0Xo6Mmeprp1Sw5xCHYz
Black Beatles,Rae Sremmurd Featuring Gucci Mane,artist:rae track:black beatles,6fujklziTHa8uoM5OQSfIo
Heathens,twenty one pilots,artist:twenty track:heathens,6i0V12jOa3mr6uu4WYhUBr
Caroline,Amine,artist:amine track:caroline,5hTpBe8h35rJ67eAWHQsJx
Regret In Your Tears,Nicki Minaj,artist:nicki track:regret in your tears,0j8zLbIueSkVqB3Tl6PsjA
Better Man,Little Big Town,artist:little track:better man,0jMikeoKkkSOby4ofddqYs
Changed It,Nicki Minaj & Lil Wayne,artist:nicki track:changed it,63NTlJWNS65JjsE3QJYr20
Chanel,Frank Ocean,artist:frank track:chanel,6Nle9hKrkL1wQpwNfEkxjh
Liability,Lorde,artist:lorde track:liability,4iSN72L6xCM7vQZR2I9Suz
I Got You,Bebe Rexha,artist:bebe track:i got you,6DOBk1Pxe7q8YFI9Ozbrb3
Dive,Ed Sheeran,artist:ed track:dive,51ChrwmUPDJvedPQnIU8Ls
Sober Saturday Night,Chris Young Featuring Vince Gill,artist:chris track:sober saturday night,081t95JRuDUrQYSS3h8iKk
Today,Brad Paisley,artist:brad track:today,1IO13V09b01gLSbmZJZ9dM
Selfish,PnB Rock,artist:pnb track:selfish,2xbI8Vmyv3TkpTdywpPyNw
Happier,Ed Sheeran,artist:ed track:happier,2RttW7RAu5nOAfq6YFvApB
Comin Out Strong,Future Featuring The Weeknd,artist:future track:comin out strong,1B87ZDrD3Pno9hS4stamWO
Chantaje,Shakira Featuring Maluma,artist:shakira track:chantaje,6mICuAdrwEjh6Y6lroV2Kg
All Time Low,Jon Bellion,artist:jon track:all time low,0SuLAslEMFZAXf0SwY7syi
Side To Side,Ariana Grande Featuring Nicki Minaj,artist:ariana track:side to side,1pKeFVVUOPjFsOABub0OaV
New Man,Ed Sheeran,artist:ed track:new man,5HDPtsnyb3maFmPL8LLUTG
Supermarket Flowers,Ed Sheeran,artist:ed track:supermarket flowers,4VuS959DSpr82t3qBqCrWG
What Do I Know?,Ed Sheeran,artist:ed track:what do i know?,2pJZ1v8HezrAoZ0Fhzby92
How Would You Feel (Paean),Ed Sheeran,artist:ed track:how would you feel ,6PJ8FF6UR8FZXfEvpHkIVN
Eraser,Ed Sheeran,artist:ed track:eraser,7oolFzHipTMg2nL7shhdz2
Used To This,Future Featuring Drake,artist:future track:used to this,3V8sM5OOG6YfDuDLa2IIYJ
Hearts Don't Break Around Here,Ed Sheeran,artist:ed track:hearts don't break around here,2dfHh7ECGxfNqZTQno09Vk
Barcelona,Ed Sheeran ,artist:ed track:barcelona,3Lfiu5sZ4M4B6JaKMBc0FU
Star Of The Show,Thomas Rhett,artist:thomas track:star of the show,63OQWdXMq0Pe6pRpWY5gO0
A Guy With A Girl,Blake Shelton,artist:blake track:a guy with a girl,5sjIhQzNljMVrDklI91ezp
Treat You Better,Shawn Mendes,artist:shawn track:treat you better,3QGsuHI8jO1Rx4JWLUh9jd
Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,artist:dj track:cash me outside ,1r6cyaW7yMykwSyxTuwcuM
Love,Lana Del Rey,artist:lana track:love,2Kerz9H9IejzeIpjhDJoYG
No Heart,21 Savage & Metro Boomin,artist:21 track:no heart,4gmmRb6bZJffOOiww1JGTO
Make Love,Gucci Mane & Nicki Minaj,artist:gucci track:make love,2jIT1TfSIjVik7Qu1B6P5h
Love Me Now,John Legend,artist:john track:love me now,6hdkw1wzhIRYPlYDUtCY5m
Not Nice,PARTYNEXTDOOR,artist:partynextdoor track:not nice,4STaHtfguDMkWbPEo6Fwcx
Broccoli,D.R.A.M. Featuring Lil Yachty,artist:d.r.a.m. track:broccoli,0qy5D3OJre7SPJNMOL9I71
This Town,Niall Horan,artist:niall track:this town,5dTJMpqiELczVuHJP3OAEu
Rent Money,Future,artist:future track:rent money,5W9QCBJ6Em0XWX333YrNhc
Guys My Age,Hey Violet,artist:hey track:guys my age,0Xm8tw6qikotb8FAOZ2ks7
Seein' Red,Dustin Lynch,artist:dustin track:seein' red,7pxhKtuTwofDIdgHx2DcVK
